year,make,model,cylinders,drivetrain,fuel_type,hwy_mpg,transmission,size_class,base_model
2023,Nissan,Pathfinder  Rock Creek,6,4-Wheel Drive,Premium,23,Automatic (S9),Small SUV 4WD,Pathfinder
2023,Nissan,Pathfinder  SL/Platinum,6,4-Wheel Drive,Regular,25,Automatic (S9),Small SUV 4WD,Pathfinder
2022,Nissan,Rogue ,3,All-Wheel Drive,Regular,35,Automatic (AV-S8),Small SUV 4WD,E-Class
2024,Nissan,Rogue ,3,All-Wheel Drive,Regular,35,Automatic (AV-S8),Small SUV 4WD,Rogue
2023,Nissan,Rogue ,3,All-Wheel Drive,Regular,35,Automatic (AV-S8),Small SUV 4WD,Rogue
2022,Nissan,Rogue ,3,Front-Wheel Drive,Regular,37,Automatic (AV-S8),Small SUV 2WD,F150
2024,Nissan,Rogue ,3,Front-Wheel Drive,Regular,37,Automatic (AV-S8),Small SUV 2WD,Rogue
2023,Nissan,Rogue ,3,Front-Wheel Drive,Regular,37,Automatic (AV-S8),Small SUV 2WD,Rogue
2022,Nissan,Rogue  SL/Platinum,3,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,F150
2024,Nissan,Rogue  SL/Platinum,3,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,Rogue
2023,Nissan,Rogue  SL/Platinum,3,All-Wheel Drive,Regular,34,Automatic (AV-S8),Small SUV 4WD,Rogue
2022,Nissan,Rogue  SL/Platinum,3,Front-Wheel Drive,Regular,36,Automatic (AV-S8),Small SUV 2WD,Tahoe
2024,Nissan,Rogue  SL/Platinum,3,Front-Wheel Drive,Regular,36,Automatic (AV-S8),Small SUV 2WD,Rogue
2023,Nissan,Rogue  SL/Platinum,3,Front-Wheel Drive,Regular,36,Automatic (AV-S8),Small SUV 2WD,Rogue
2022,Nissan,Rogue Sport,4,Front-Wheel Drive,Regular,32,Automatic (AV-S8),Small Station Wagons,Explorer
2022,Nissan,Rogue Sport ,4,All-Wheel Drive,Regular,30,Automatic (AV-S8),Small Station Wagons,Yukon
2022,Nissan,Sentra,4,Front-Wheel Drive,Regular,39,Automatic (variable gear ratios),Midsize Cars,3
2024,Nissan,Sentra,4,Front-Wheel Drive,Regular,40,Automatic (variable gear ratios),Midsize Cars,Sentra
2023,Nissan,Sentra,4,Front-Wheel Drive,Regular,39,Automatic (variable gear ratios),Midsize Cars,Sentra
2022,Nissan,Sentra SR,4,Front-Wheel Drive,Regular,37,Automatic (variable gear ratios),Midsize Cars,3
2024,Nissan,Sentra SR,4,Front-Wheel Drive,Regular,38,Automatic (variable gear ratios),Midsize Cars,Sentra
2023,Nissan,Sentra SR,4,Front-Wheel Drive,Regular,37,Automatic (variable gear ratios),Midsize Cars,Sentra
2022,Nissan,Titan ,8,Rear-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 2WD,3
2024,Nissan,Titan ,8,Rear-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 2WD,Titan
2023,Nissan,Titan ,8,Rear-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 2WD,Titan
2022,Nissan,Titan ,8,Part-time 4-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 4WD,NSX
2024,Nissan,Titan ,8,Part-time 4-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 4WD,Titan
2023,Nissan,Titan ,8,Part-time 4-Wheel Drive,Premium,21,Automatic (S9),Standard Pickup Trucks 4WD,Titan
2022,Nissan,Titan  PRO4X,8,Part-time 4-Wheel Drive,Premium,20,Automatic (S9),Standard Pickup Trucks 4WD,Mustang
2024,Nissan,Titan  PRO4X,8,Part-time 4-Wheel Drive,Premium,20,Automatic (S9),Standard Pickup Trucks 4WD,Titan
2023,Nissan,Titan  PRO4X,8,Part-time 4-Wheel Drive,Premium,20,Automatic (S9),Standard Pickup Trucks 4WD,Titan
2022,Nissan,Versa,4,Front-Wheel Drive,Regular,35,Manual 5-spd,Compact Cars,Challenger
2022,Nissan,Versa,4,Front-Wheel Drive,Regular,40,Automatic (variable gear ratios),Compact Cars,300
2024,Nissan,Versa,4,Front-Wheel Drive,Regular,40,Automatic (variable gear ratios),Compact Cars,Versa
2024,Nissan,Versa,4,Front-Wheel Drive,Regular,35,Manual 5-spd,Compact Cars,Versa
2023,Nissan,Versa,4,Front-Wheel Drive,Regular,40,Automatic (variable gear ratios),Compact Cars,Versa
2023,Nissan,Versa,4,Front-Wheel Drive,Regular,35,Manual 5-spd,Compact Cars,Versa
2024,Nissan,Z,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,Z
2024,Nissan,Z,6,Rear-Wheel Drive,Premium,28,Automatic (S9),Two Seaters,Z
2023,Nissan,Z,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,Z
2023,Nissan,Z,6,Rear-Wheel Drive,Premium,28,Automatic (S9),Two Seaters,Z
2024,Nissan,Z NISMO,6,Rear-Wheel Drive,Premium,24,Automatic (S9),Two Seaters,Z
2023,Pagani,Huayra,12,Rear-Wheel Drive,Premium,15,Automatic (AM7),Two Seaters,Huayra
2022,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,Durango
2022,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,Titan
2024,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2024,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,25,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,25,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Boxster,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2022,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,RS
2022,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,GLE-Class
2024,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2024,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Boxster GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2022,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,G-Class
2022,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,Outlander
2024,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2024,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Boxster S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2022,Porsche,718 Boxster T,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,G70
2022,Porsche,718 Boxster T,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,8 Series
2023,Porsche,718 Boxster T,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Boxster T,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,718
2022,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,Cooper
2022,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,Seltos
2024,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2024,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,25,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Cayman,4,Rear-Wheel Drive,Premium,25,Manual 6-spd,Two Seaters,718
2022,Porsche,718 Cayman GT4,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,Seltos
2022,Porsche,718 Cayman GT4,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Two Seaters,Soul
2023,Porsche,718 Cayman GT4,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Cayman GT4,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2022,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,Niro
2022,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,XT5
2024,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2024,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Cayman GTS,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2022,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,A4
2022,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,CT4
2024,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,718
2024,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,25,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Cayman S,4,Rear-Wheel Drive,Premium,24,Manual 6-spd,Two Seaters,718
2022,Porsche,718 Cayman T,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,CT5
2022,Porsche,718 Cayman T,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,RS Q8
2023,Porsche,718 Cayman T,4,Rear-Wheel Drive,Premium,27,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 Cayman T,4,Rear-Wheel Drive,Premium,26,Manual 6-spd,Two Seaters,718
2024,Porsche,718 GT4 RS,6,Rear-Wheel Drive,Premium,19,Automatic (AM-S7),Two Seaters,718
2023,Porsche,718 GT4 RS,6,Rear-Wheel Drive,Premium,19,Automatic (AM-S7),Two Seaters,718
2022,Porsche,718 Spyder,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,4 Series
2022,Porsche,718 Spyder,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Two Seaters,M
2023,Porsche,718 Spyder,6,Rear-Wheel Drive,Premium,23,Manual 6-spd,Two Seaters,718
2023,Porsche,718 Spyder,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S7),Two Seaters,718
2024,Porsche,718 Spyder RS,6,Rear-Wheel Drive,Premium,19,Automatic (AM-S7),Two Seaters,718
2022,Porsche,911 Carrera,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,Sorento
2024,Porsche,911 Carrera,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,S90
2024,Porsche,911 Carrera 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera 4 Cabriolet,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,X3
2024,Porsche,911 Carrera 4 Cabriolet,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera 4 Cabriolet,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Golf/GTI
2022,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,Camry
2024,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2022,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,1500
2022,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2024,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera 4 GTS Cabriolet,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,Leaf
2022,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,ES
2024,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2024,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Portofino
2022,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,Forester
2024,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera 4S Cabriolet,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera Cabriolet,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,QX80
2024,Porsche,911 Carrera Cabriolet,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera Cabriolet,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Aviator
2022,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,GLE-Class
2024,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera GTS,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Jetta
2022,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,E-Class
2024,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2024,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera GTS Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,Silverado
2022,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Sierra
2024,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Carrera S,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2022,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,Silverado
2022,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Silverado
2024,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera S Cabriolet,6,Rear-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera T,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Carrera T,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera T,6,Rear-Wheel Drive,Premium,25,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Carrera T,6,Rear-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Dakar,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Dakar,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Silverado
2022,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,18,Manual 6-spd,Two Seaters,e-tron S
2024,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2024,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,19,Manual 6-spd,Two Seaters,911
2023,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2023,Porsche,911 GT3,6,Rear-Wheel Drive,Premium,18,Manual 6-spd,Two Seaters,911
2024,Porsche,911 GT3 RS,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2023,Porsche,911 GT3 RS,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2022,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,Taycan
2022,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,18,Manual 6-spd,Two Seaters,Renegade
2024,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2024,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,19,Manual 6-spd,Two Seaters,911
2023,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,18,Automatic (AM-S7),Two Seaters,911
2023,Porsche,911 GT3 Touring,6,Rear-Wheel Drive,Premium,18,Manual 6-spd,Two Seaters,911
2024,Porsche,911 S/T,6,Rear-Wheel Drive,Premium,19,Manual 6-spd,Two Seaters,911
2023,Porsche,911 Sport Classic,6,Rear-Wheel Drive,Premium,21,Manual 7-spd,Minicompact Cars,911
2022,Porsche,911 Targa 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,C-Class
2024,Porsche,911 Targa 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Targa 4,6,All-Wheel Drive,Premium,24,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,LS
2022,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,Explorer
2024,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2024,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,23,Manual 7-spd,Minicompact Cars,911
2023,Porsche,911 Targa 4 GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,Bronco
2022,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,Model 3
2024,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2024,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,23,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Targa 4S,6,All-Wheel Drive,Premium,24,Manual 7-spd,Minicompact Cars,911
2022,Porsche,911 Turbo,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,3
2024,Porsche,911 Turbo,6,All-Wheel Drive,Premium,21,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Turbo,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Turbo Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,5 Series
2024,Porsche,911 Turbo Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Turbo Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Turbo S,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2024,Porsche,911 Turbo S,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Turbo S,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,911 Turbo S Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,Mustang Mach-E
2024,Porsche,911 Turbo S Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2023,Porsche,911 Turbo S Cabriolet,6,All-Wheel Drive,Premium,20,Automatic (AM-S8),Minicompact Cars,911
2022,Porsche,Cayenne,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,911
2024,Porsche,Cayenne,6,All-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Cayenne
2023,Porsche,Cayenne,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne / Cayenne Coupe,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,XC60
2024,Porsche,Cayenne Coupe,6,All-Wheel Drive,Premium,23,Automatic (S8),Standard SUV 4WD,Cayenne
2023,Porsche,Cayenne Coupe,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne GTS,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,ID.4
2023,Porsche,Cayenne GTS,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne GTS Coupe,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Sportage
2023,Porsche,Cayenne GTS Coupe,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne S,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Tucson
2024,Porsche,Cayenne S,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Cayenne
2023,Porsche,Cayenne S,6,All-Wheel Drive,Premium,22,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne S Coupe,6,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Cooper
2024,Porsche,Cayenne S Coupe,8,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Cayenne
2023,Porsche,Cayenne S Coupe,6,All-Wheel Drive,Premium,21,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne Turbo,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,X2
2023,Porsche,Cayenne Turbo,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne Turbo Coupe,8,All-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Tucson
2023,Porsche,Cayenne Turbo Coupe,8,All-Wheel Drive,Premium,20,Automatic (S8),Standard SUV 4WD,Cayenne
2023,Porsche,Cayenne Turbo GT,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Cayenne
2022,Porsche,Cayenne Turbo GT Coupe,8,All-Wheel Drive,Premium,19,Automatic (S8),Standard SUV 4WD,Encore
2022,Porsche,Macan,4,All-Wheel Drive,Premium,25,Automatic (AM-S7),Small SUV 4WD,Grand Wagoneer
2024,Porsche,Macan,4,All-Wheel Drive,Premium,25,Automatic (AM-S7),Small SUV 4WD,Macan
2023,Porsche,Macan,4,All-Wheel Drive,Premium,25,Automatic (AM-S7),Small SUV 4WD,Macan
2022,Porsche,Macan GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S7),Small SUV 4WD,M
2024,Porsche,Macan GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S7),Small SUV 4WD,Macan
2023,Porsche,Macan GTS,6,All-Wheel Drive,Premium,22,Automatic (AM-S7),Small SUV 4WD,Macan
2022,Porsche,Macan S,6,All-Wheel Drive,Premium,23,Automatic (AM-S7),Small SUV 4WD,Atlas
